station id, station name, valid,povp. tlak [hPa],količina padavin [mm],hitrost vetra [m/s]
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 00:50,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 01:00,984,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 01:10,984,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 01:20,984,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 01:30,984,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 01:40,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 01:50,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 02:00,984,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 02:10,984,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 02:20,984,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 02:30,984,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 02:40,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 02:50,984,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 03:00,983,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 03:10,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 03:20,983,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 03:30,983,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 03:40,983,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 03:50,983,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 04:00,983,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 04:10,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 04:20,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 04:30,983,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 04:40,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 04:50,983,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 05:00,983,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 05:10,983,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 05:20,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 05:30,983,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 05:40,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 05:50,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 06:00,984,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 06:10,984,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 06:20,984,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 06:30,984,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 06:40,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 06:50,984,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 07:00,983,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 07:10,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 07:20,983,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 07:30,983,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 07:40,983,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 07:50,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 08:00,983,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 08:10,983,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 08:20,983,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 08:30,983,0,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 08:40,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 08:50,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 09:00,983,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 09:10,983,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 09:20,983,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 09:30,983,0,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 09:40,983,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 09:50,983,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 10:00,983,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 10:10,983,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 10:20,983,,1.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 10:30,983,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 10:40,983,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 10:50,983,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 11:00,983,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 11:10,982,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 11:20,982,,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 11:30,982,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 11:40,982,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 11:50,982,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 12:00,982,0,3.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 12:10,982,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 12:20,982,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 12:30,982,0,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 12:40,982,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 12:50,982,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 13:00,982,0,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 13:10,982,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 13:20,981,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 13:30,981,0,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 13:40,981,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 13:50,981,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 14:00,981,0,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 14:10,981,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 14:20,981,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 14:30,981,0,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 14:40,981,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 14:50,981,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 15:00,981,0,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 15:10,981,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 15:20,980,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 15:30,980,0,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 15:40,980,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 15:50,980,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 16:00,980,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 16:10,980,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 16:20,980,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 16:30,980,0,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 16:40,980,,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 16:50,980,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 17:00,980,0,2.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 17:10,980,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 17:20,980,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 17:30,980,0,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 17:40,980,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 17:50,980,,2.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 18:00,980,0,2.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 18:10,980,,2.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 18:20,980,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 18:30,980,0,2.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 18:40,980,,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 18:50,980,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 19:00,980,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 19:10,980,,1.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 19:20,980,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 19:30,980,0,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 19:40,980,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 19:50,980,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 20:00,980,0,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 20:10,981,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 20:20,981,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 20:30,981,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 20:40,981,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 20:50,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 21:00,981,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 21:10,981,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 21:20,981,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 21:30,981,0,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 21:40,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 21:50,981,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 22:00,981,0,0.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 22:10,981,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 22:20,981,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 22:30,981,0,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 22:40,981,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 22:50,982,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 23:00,982,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 23:10,982,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 23:20,982,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 23:30,982,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 23:40,982,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/08/2022 23:50,982,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 00:00,982,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 00:10,982,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 00:20,982,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 00:30,982,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 00:40,982,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 00:50,982,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 01:00,982,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 01:10,982,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 01:20,982,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 01:30,982,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 01:40,981,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 01:50,981,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 02:00,981,0,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 02:10,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 02:20,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 02:30,981,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 02:40,981,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 02:50,981,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 03:00,981,0,0.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 03:10,981,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 03:20,981,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 03:30,981,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 03:40,981,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 03:50,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 04:00,981,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 04:10,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 04:20,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 04:30,981,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 04:40,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 04:50,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 05:00,981,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 05:10,981,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 05:20,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 05:30,981,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 05:40,981,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 05:50,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 06:00,981,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 06:10,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 06:20,981,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 06:30,981,0,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 06:40,981,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 06:50,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 07:00,981,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 07:10,981,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 07:20,981,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 07:30,981,0,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 07:40,981,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 07:50,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 08:00,981,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 08:10,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 08:20,981,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 08:30,981,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 08:40,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 08:50,981,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 09:00,981,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 09:10,981,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 09:20,981,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 09:30,981,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 09:40,980,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 09:50,980,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 10:00,980,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 10:10,980,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 10:20,980,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 10:30,980,0,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 10:40,980,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 10:50,980,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 11:00,980,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 11:10,979,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 11:20,979,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 11:30,979,0,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 11:40,979,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 11:50,979,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 12:00,979,0,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 12:10,979,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 12:20,979,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 12:30,979,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 12:40,979,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 12:50,979,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 13:00,979,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 13:10,979,,3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 13:20,979,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 13:30,978,0,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 13:40,978,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 13:50,978,,3.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 14:00,978,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 14:10,978,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 14:20,978,,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 14:30,978,0,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 14:40,978,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 14:50,977,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 15:00,977,0,2.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 15:10,977,,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 15:20,977,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 15:30,977,0,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 15:40,977,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 15:50,977,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 16:00,977,0,3.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 16:10,977,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 16:20,977,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 16:30,977,0,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 16:40,977,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 16:50,977,,3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 17:00,977,0,2.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 17:10,977,,3.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 17:20,977,,3.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 17:30,977,0,3.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 17:40,977,,3.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 17:50,977,,3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 18:00,977,0,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 18:10,977,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 18:20,977,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 18:30,977,0,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 18:40,977,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 18:50,978,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 19:00,978,0,3.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 19:10,978,,2.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 19:20,978,,2.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 19:30,978,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 19:40,978,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 19:50,978,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 20:00,979,0,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 20:10,979,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 20:20,979,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 20:30,979,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 20:40,979,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 20:50,979,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 21:00,979,0,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 21:10,979,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 21:20,979,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 21:30,979,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 21:40,979,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 21:50,979,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 22:00,979,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 22:10,979,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 22:20,979,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 22:30,979,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 22:40,979,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 22:50,979,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 23:00,980,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 23:10,980,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 23:20,980,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 23:30,980,0,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 23:40,980,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/08/2022 23:50,980,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 00:00,980,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 00:10,980,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 00:20,980,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 00:30,980,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 00:40,980,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 00:50,980,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 01:00,980,0,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 01:10,980,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 01:20,980,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 01:30,980,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 01:40,980,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 01:50,980,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,06/08/2022 02:00,980,0,1
,,,,,
